VAI73085.1	VAI73085.1
VAI73085.1	EMS58085.1
VAI73085.1	XP_020146981.1
VAI73085.1	VAI85252.1
VAI73085.1	XP_003563944.1
VAI73085.1	QES86202.1
KAA8532161.1	KAA8532161.1
KAA8532161.1	RXH87528.1
KAB1218163.1	KAB1218163.1
KAA8539974.1	KAA8539974.1
XP_023705388.1	XP_023705388.1
XP_023705388.1	XP_021917429.1
XP_023705388.1	XP_023705392.1
XP_023705388.1	XP_023705394.1
XP_023705388.1	XP_025268060.1
XP_023705388.1	XP_025268059.1
XP_023705388.1	XP_011267296.2
XP_023705388.1	XP_012257815.1
XP_023705388.1	XP_015520179.1
XP_023705388.1	XP_021917410.1
XP_023705388.1	KDR20745.1
XP_023705388.1	XP_021917396.1
XP_023705388.1	XP_023705438.1
XP_023705388.1	XP_023705437.1
XP_023705388.1	QBQ34565.1
XP_023705388.1	XP_024080453.1
XP_023705388.1	XP_014254809.1
XP_023705388.1	XP_024080454.1
XP_023705388.1	XP_008191815.1
XP_023705388.1	XP_971626.2
XP_023705388.1	XP_008191816.1
XP_023705388.1	XP_008191817.1
XP_023705388.1	XP_031341425.1
XP_023705388.1	XP_031341426.1
XP_023705388.1	XP_031341430.1
XP_023705388.1	PSN55494.1
XP_023705388.1	XP_018570346.1
XP_023705388.1	XP_018570348.1
XP_023705388.1	XP_018570347.1
XP_023705388.1	XP_023022724.1
XP_023705388.1	XP_018325089.1
XP_023705388.1	XP_018325090.1
XP_023705388.1	XP_018325091.1
XP_023705388.1	XP_019868787.1
XP_023705388.1	XP_017768993.1
XP_023705388.1	XP_017768994.1
XP_023705388.1	XP_017768995.1
XP_023705388.1	XP_017768996.1
XP_023705388.1	XP_028128371.1
XP_023705388.1	XP_018906826.1
XP_023705388.1	XP_018896916.1
XP_023705388.1	XP_019865347.1
XP_023705388.1	AVT42226.1
XP_023705388.1	XP_022185112.1
XP_023705388.1	XP_022185111.1
XP_023705388.1	XP_022185113.1
XP_023705388.1	XP_022185114.1
XP_023705388.1	XP_012263500.2
XP_023705388.1	XP_015608810.1
XP_023705388.1	XP_022913426.1
XP_023705388.1	XP_022913422.1
XP_023705388.1	XP_022913423.1
XP_023705388.1	XP_022913424.1
XP_023705388.1	TGZ54174.1
XP_023705388.1	XP_018362338.1
XP_023705388.1	XP_018312625.1
XP_023705388.1	XP_025159917.1
XP_023705388.1	XP_011707628.1
