At_73B1_S1	NP_567955.1
At_73B1_S1	Q8VZE9.1
At_73B1_S1	AAL57652.1
At_73B1_S1	AAL90934.1
At_73B1_S1	AAN31894.1
At_73B1_S1	AEE86330.1
At_73B1_S1	AHL38662.1
At_73B1_S1	At_73B1_S1
OAP00589.1	OAP00589.1
XP_002867133.1	XP_002867133.1
XP_002867133.1	EFH43392.1
XP_010447136.1	XP_010447136.1
XP_010447136.1	XP_010447137.1
XP_010432459.1	XP_010432459.1
XP_010437662.1	XP_010437662.1
EOA16361.1	EOA16361.1
XP_006283463.2	XP_006283463.2
XP_013656217.1	XP_013656217.1
CDY65497.1	CDY65497.1
CDY65497.1	VDD00139.1
XP_013622675.1	XP_013622675.1
ESQ53723.1	ESQ53723.1
XP_024005196.1	XP_024005196.1
XP_013653205.1	XP_013653205.1
KFK30050.1	KFK30050.1
XP_009116435.1	XP_009116435.1
XP_009116435.1	XP_009116653.1
XP_013603320.1	XP_013603320.1
XP_013603320.1	XP_013735234.1
XP_013603320.1	XP_022550202.1
XP_013603320.1	VDD48065.1
AID60126.1	AID60126.1
AID60126.1	AID60169.1
AID60126.1	RID77499.1
AID60126.1	VDC73917.1
XP_018471905.1	XP_018471905.1
XP_018461188.1	XP_018461188.1
VDD04670.1	VDD04670.1
XP_009108748.1	XP_009108748.1
XP_013656192.1	XP_013656192.1
XP_013656192.1	RID50497.1
VVB10420.1	VVB10420.1
KFK30049.1	KFK30049.1
CAA17559.1	CAA17559.1
CAA17559.1	CAB80130.1
KFK30052.1	KFK30052.1
EFH43394.1	EFH43394.1
XP_020875284.1	XP_020875284.1
OAO99384.1	OAO99384.1
XP_006286265.1	XP_006286265.1
XP_006286265.1	EOA19163.1
NP_567953.1	NP_567953.1
NP_567953.1	Q8W491.1
NP_567953.1	AAL32831.1
NP_567953.1	AAM47999.1
NP_567953.1	AEE86327.1
NP_567953.1	AHL38664.1
XP_010526965.1	XP_010526965.1
XP_019088273.1	XP_019088273.1
VVB10422.1	VVB10422.1
XP_013656220.1	XP_013656220.1
XP_006412271.1	XP_006412271.1
XP_006412271.1	ESQ53724.1
XP_009108750.1	XP_009108750.1
XP_022555843.1	XP_022555843.1
XP_013627700.1	XP_013627700.1
VDD04674.1	VDD04674.1
XP_010447141.1	XP_010447141.1
XP_013735232.1	XP_013735232.1
XP_013735232.1	XP_013735233.1
XP_013735232.1	VDD48066.1
AID60125.1	AID60125.1
AID60125.1	AID60168.1
XP_018461186.1	XP_018461186.1
VDD00143.1	VDD00143.1
XP_013617858.1	XP_013617858.1
XP_019057398.1	XP_019057398.1
XP_018508799.1	XP_018508799.1
XP_018508799.1	XP_018508802.1
XP_013656196.1	XP_013656196.1
VDC73918.1	VDC73918.1
XP_022545705.1	XP_022545705.1
XP_019089283.1	XP_019089283.1
XP_010530755.1	XP_010530755.1
XP_010530755.1	XP_010530756.1
XP_010530755.1	XP_019057397.1
XP_002883897.1	XP_002883897.1
XP_002883897.1	EFH60156.1
RID50499.1	RID50499.1
XP_006283647.1	XP_006283647.1
XP_006283647.1	EOA16545.1
XP_018461192.1	XP_018461192.1
XP_018470040.1	XP_018470040.1
RID50498.1	RID50498.1
XP_013653475.1	XP_013653475.1
KFK30051.1	KFK30051.1
XP_009108751.1	XP_009108751.1
KFK30053.1	KFK30053.1
OAP10701.1	OAP10701.1
RID77500.1	RID77500.1
XP_013656193.1	XP_013656193.1
XP_013627027.1	XP_013627027.1
XP_013627027.1	VDC94588.1
XP_013627701.1	XP_013627701.1
XP_010488961.1	XP_010488961.1
VDC82459.1	VDC82459.1
XP_013656221.1	XP_013656221.1
XP_013656221.1	CDY65498.1
RQL78781.1	RQL78781.1
NP_001189528.1	NP_001189528.1
NP_001189528.1	AEC06406.1
KFK40015.1	KFK40015.1
XP_010518197.1	XP_010518197.1
XP_010530759.1	XP_010530759.1
CDY13143.1	CDY13143.1
VDD00141.1	VDD00141.1
NP_179150.3	NP_179150.3
NP_179150.3	Q9ZQG4.1
NP_179150.3	AAD17392.1
NP_179150.3	AEC06405.1
NP_179150.3	AHL38854.1
NP_567954.1	NP_567954.1
NP_567954.1	Q94C57.1
NP_567954.1	AAK59668.1
NP_567954.1	AAN13230.1
NP_567954.1	AAR01231.1
NP_567954.1	AEE86328.1
XP_013741207.1	XP_013741207.1
XP_006409549.1	XP_006409549.1
XP_006409549.1	ESQ51002.1
XP_006297553.1	XP_006297553.1
XP_006297553.1	EOA30451.1
XP_018489255.1	XP_018489255.1
VDD04672.1	VDD04672.1
XP_009136271.1	XP_009136271.1
AHL38663.1	AHL38663.1
RID72215.1	RID72215.1
NP_001189529.1	NP_001189529.1
NP_001189529.1	AEC06409.1
KFK30045.1	KFK30045.1
RID77501.1	RID77501.1
RID53060.1	RID53060.1
XP_010447140.1	XP_010447140.1
CDY36633.1	CDY36633.1
NP_179151.2	NP_179151.2
NP_179151.2	Q7Y232.1
NP_179151.2	AAP37678.1
NP_179151.2	BAE99671.1
NP_179151.2	AEC06408.1
NP_179151.2	AHL38853.1
NP_179151.2	OAP08080.1
XP_018441848.1	XP_018441848.1
OAO97622.1	OAO97622.1
VVB10423.1	VVB10423.1
XP_009117049.1	XP_009117049.1
XP_013653309.1	XP_013653309.1
AID60124.1	AID60124.1
AID60124.1	AID60167.1
VDC96042.1	VDC96042.1
XP_013742687.1	XP_013742687.1
XP_013742687.1	XP_013742688.1
XP_009119412.1	XP_009119412.1
XP_002883898.1	XP_002883898.1
XP_002883898.1	EFH60157.1
XP_013653380.1	XP_013653380.1
XP_013742689.1	XP_013742689.1
XP_009116544.1	XP_009116544.1
XP_013599004.1	XP_013599004.1
XP_013599004.1	XP_022561934.1
XP_013599004.1	VDD35692.1
VDC73919.1	VDC73919.1
XP_013667077.1	XP_013667077.1
XP_013667077.1	XP_022549021.1
XP_022546212.1	XP_022546212.1
XP_020875283.1	XP_020875283.1
XP_013733468.1	XP_013733468.1
XP_006296609.1	XP_006296609.1
XP_006296609.1	EOA29507.1
XP_018439082.1	XP_018439082.1
RQL77292.1	RQL77292.1
XP_010488962.1	XP_010488962.1
XP_010547999.1	XP_010547999.1
XP_010467302.1	XP_010467302.1
RQL74410.1	RQL74410.1
XP_018489256.1	XP_018489256.1
XP_013735224.2	XP_013735224.2
XP_018455177.1	XP_018455177.1
XP_018469001.1	XP_018469001.1
XP_018461152.1	XP_018461152.1
XP_013638666.1	XP_013638666.1
XP_013638666.1	XP_013735227.1
XP_013638666.1	XP_013735231.1
XP_013638666.1	VDD48067.1
XP_013638674.1	XP_013638674.1
XP_013638674.1	XP_013735225.2
XP_013638683.1	XP_013638683.1
XP_013638683.1	XP_013735226.2
XP_013688652.1	XP_013688652.1
XP_013600521.1	XP_013600521.1
XP_018439083.1	XP_018439083.1
XP_021887294.1	XP_021887294.1
XP_013688653.1	XP_013688653.1
AAD17393.1	AAD17393.1
CDY65110.1	CDY65110.1
XP_010517429.1	XP_010517429.1
RQL81120.1	RQL81120.1
VDD56489.1	VDD56489.1
EFH43393.1	EFH43393.1
XP_021298085.1	XP_021298085.1
RID51635.1	RID51635.1
GAV90448.1	GAV90448.1
EOX98312.1	EOX98312.1
XP_021823916.1	XP_021823916.1
XP_009110190.1	XP_009110190.1
XP_009110190.1	XP_013722052.1
OMO74050.1	OMO74050.1
XP_007042481.2	XP_007042481.2
XP_011013100.1	XP_011013100.1
GAV69918.1	GAV69918.1
XP_013722053.1	XP_013722053.1
XP_008236558.1	XP_008236558.1
XP_006379195.1	XP_006379195.1
XP_006379195.1	RQO95739.1
VVA18226.1	VVA18226.1
XP_007200988.1	XP_007200988.1
XP_007200988.1	ONH91690.1
XP_022745902.1	XP_022745902.1
XP_031248387.1	XP_031248387.1
XP_011000877.1	XP_011000877.1
TXG64258.1	TXG64258.1
XP_006422969.1	XP_006422969.1
XP_006422969.1	ESR36209.1
TKS05222.1	TKS05222.1
TXG64263.1	TXG64263.1
TXG64268.1	TXG64268.1
TXG64264.1	TXG64264.1
VDD06997.1	VDD06997.1
TXG64266.1	TXG64266.1
OMO74051.1	OMO74051.1
XP_002518725.1	XP_002518725.1
XP_002518725.1	EEF43650.1
TXG64260.1	TXG64260.1
